substitution_id,order_id,store_id,original_sku_id,substitute_sku_id,original_category,substitute_category,same_category,price_difference_inr,customer_accepted,reason_for_sub,order_date,acceptance_label
SUB_0013379,ORD_00112674,STR_009,SKU_0398,SKU_0304,Baby & Kids,Personal Care,False,-214.0,False,Out of Stock,2023-05-20,Rejected
SUB_0048858,ORD_00406905,STR_008,SKU_0316,SKU_0155,Household,Packaged Food,False,106.0,True,Out of Stock,2024-04-25,Accepted
SUB_0033414,ORD_00278310,STR_001,SKU_0310,SKU_0464,Personal Care,Snacks & Confectionery,False,-152.0,True,Out of Stock,2023-11-27,Accepted
SUB_0000645,ORD_00005233,STR_008,SKU_0238,SKU_0185,Beverages,Packaged Food,False,-1.0,False,Out of Stock,2023-01-06,Rejected
SUB_0003646,ORD_00031191,STR_008,SKU_0373,SKU_0325,Household,Household,True,-110.0,True,Out of Stock,2023-02-03,Accepted
SUB_0028849,ORD_00241294,STR_005,SKU_0319,SKU_0079,Household,Dairy & Eggs,False,-53.0,False,Out of Stock,2023-10-25,Rejected
SUB_0021187,ORD_00177952,STR_003,SKU_0077,SKU_0067,Dairy & Eggs,Dairy & Eggs,True,-1.0,True,Out of Stock,2023-08-16,Accepted
SUB_0026745,ORD_00223724,STR_008,SKU_0336,SKU_0087,Household,Dairy & Eggs,False,16.0,True,Damaged,2023-10-09,Accepted
SUB_0050872,ORD_00423670,STR_001,SKU_0392,SKU_0364,Baby & Kids,Household,False,-80.0,False,Out of Stock,2024-05-19,Rejected
SUB_0033243,ORD_00276901,STR_001,SKU_0436,SKU_0201,Baby & Kids,Beverages,False,-131.0,False,Out of Stock,2023-11-26,Rejected
SUB_0038625,ORD_00321702,STR_009,SKU_0050,SKU_0407,Fruits & Vegetables,Baby & Kids,False,299.0,False,Out of Stock,2024-01-11,Rejected
SUB_0047585,ORD_00395968,STR_008,SKU_0346,SKU_0467,Household,Snacks & Confectionery,False,-208.0,True,Out of Stock,2024-04-11,Accepted
SUB_0023522,ORD_00197399,STR_003,SKU_0028,SKU_0251,Fruits & Vegetables,Personal Care,False,65.0,False,Damaged,2023-09-10,Rejected
SUB_0008809,ORD_00074422,STR_003,SKU_0175,SKU_0315,Packaged Food,Household,False,113.0,False,Out of Stock,2023-03-31,Rejected
SUB_0004033,ORD_00034743,STR_010,SKU_0101,SKU_0077,Dairy & Eggs,Dairy & Eggs,True,-53.0,True,Out of Stock,2023-02-07,Accepted
SUB_0038905,ORD_00324024,STR_002,SKU_0334,SKU_0411,Household,Baby & Kids,False,585.0,True,Out of Stock,2024-01-14,Accepted
SUB_0030573,ORD_00255203,STR_007,SKU_0051,SKU_0003,Fruits & Vegetables,Fruits & Vegetables,True,53.0,True,Out of Stock,2023-11-06,Accepted
SUB_0005477,ORD_00046430,STR_004,SKU_0129,SKU_0179,Packaged Food,Packaged Food,True,-13.0,True,Expired,2023-02-23,Accepted
SUB_0016605,ORD_00139766,STR_003,SKU_0016,SKU_0231,Fruits & Vegetables,Beverages,False,22.0,False,Out of Stock,2023-06-28,Rejected
SUB_0006922,ORD_00058361,STR_008,SKU_0333,SKU_0116,Household,Dairy & Eggs,False,18.0,True,Out of Stock,2023-03-10,Accepted
SUB_0018957,ORD_00159068,STR_004,SKU_0286,SKU_0184,Personal Care,Packaged Food,False,60.0,False,Out of Stock,2023-07-23,Rejected
SUB_0037808,ORD_00315039,STR_009,SKU_0411,SKU_0238,Baby & Kids,Beverages,False,-513.0,False,Out of Stock,2024-01-04,Rejected
SUB_0052137,ORD_00433568,STR_010,SKU_0276,SKU_0118,Personal Care,Dairy & Eggs,False,56.0,True,Out of Stock,2024-06-01,Accepted
SUB_0035697,ORD_00297415,STR_010,SKU_0405,SKU_0045,Baby & Kids,Fruits & Vegetables,False,-319.0,True,Out of Stock,2023-12-16,Accepted
SUB_0018863,ORD_00158303,STR_005,SKU_0085,SKU_0154,Dairy & Eggs,Packaged Food,False,213.0,False,Damaged,2023-07-22,Rejected
SUB_0009993,ORD_00083874,STR_010,SKU_0109,SKU_0336,Dairy & Eggs,Household,False,-52.0,True,Out of Stock,2023-04-11,Accepted
SUB_0047373,ORD_00394333,STR_006,SKU_0101,SKU_0298,Dairy & Eggs,Personal Care,False,62.0,False,Out of Stock,2024-04-09,Rejected
SUB_0023130,ORD_00194137,STR_001,SKU_0367,SKU_0244,Household,Beverages,False,85.0,True,Damaged,2023-09-06,Accepted
SUB_0050505,ORD_00420494,STR_004,SKU_0045,SKU_0164,Fruits & Vegetables,Packaged Food,False,154.0,False,Damaged,2024-05-14,Rejected
SUB_0029365,ORD_00245567,STR_002,SKU_0194,SKU_0134,Beverages,Packaged Food,False,-26.0,False,Out of Stock,2023-10-29,Rejected
SUB_0039488,ORD_00328425,STR_010,SKU_0300,SKU_0315,Personal Care,Household,False,-223.0,True,Out of Stock,2024-01-18,Accepted
SUB_0042995,ORD_00357773,STR_006,SKU_0144,SKU_0211,Packaged Food,Beverages,False,-30.0,False,Out of Stock,2024-02-22,Rejected
SUB_0035096,ORD_00292476,STR_006,SKU_0359,SKU_0272,Household,Personal Care,False,37.0,False,Out of Stock,2023-12-11,Rejected
SUB_0022572,ORD_00189559,STR_002,SKU_0036,SKU_0111,Fruits & Vegetables,Dairy & Eggs,False,58.0,True,Out of Stock,2023-08-31,Accepted
SUB_0001139,ORD_00009705,STR_002,SKU_0467,SKU_0134,Snacks & Confectionery,Packaged Food,False,-28.0,False,Expired,2023-01-11,Rejected
SUB_0015815,ORD_00133046,STR_007,SKU_0152,SKU_0017,Packaged Food,Fruits & Vegetables,False,-59.0,True,Damaged,2023-06-18,Accepted
SUB_0019067,ORD_00159972,STR_004,SKU_0302,SKU_0359,Personal Care,Household,False,-165.0,True,Out of Stock,2023-07-24,Accepted
SUB_0024906,ORD_00208881,STR_008,SKU_0193,SKU_0040,Beverages,Fruits & Vegetables,False,-6.0,True,Out of Stock,2023-09-24,Accepted
SUB_0045373,ORD_00377949,STR_005,SKU_0226,SKU_0029,Beverages,Fruits & Vegetables,False,-140.0,False,Out of Stock,2024-03-19,Rejected
SUB_0047906,ORD_00398855,STR_003,SKU_0236,SKU_0258,Beverages,Personal Care,False,132.0,False,Out of Stock,2024-04-15,Rejected
SUB_0046123,ORD_00384085,STR_005,SKU_0449,SKU_0374,Snacks & Confectionery,Baby & Kids,False,366.0,False,Out of Stock,2024-03-27,Rejected
SUB_0023963,ORD_00201180,STR_003,SKU_0486,SKU_0219,Snacks & Confectionery,Beverages,False,140.0,False,Out of Stock,2023-09-15,Rejected
SUB_0042791,ORD_00356205,STR_004,SKU_0279,SKU_0335,Personal Care,Household,False,95.0,True,Damaged,2024-02-20,Accepted
SUB_0031545,ORD_00262953,STR_006,SKU_0385,SKU_0286,Baby & Kids,Personal Care,False,-222.0,True,Out of Stock,2023-11-13,Accepted
SUB_0002593,ORD_00022072,STR_002,SKU_0010,SKU_0314,Fruits & Vegetables,Household,False,102.0,False,Out of Stock,2023-01-24,Rejected
SUB_0000730,ORD_00006072,STR_006,SKU_0181,SKU_0211,Packaged Food,Beverages,False,-20.0,False,Out of Stock,2023-01-07,Rejected
SUB_0051111,ORD_00425560,STR_007,SKU_0164,SKU_0041,Packaged Food,Fruits & Vegetables,False,-212.0,False,Out of Stock,2024-05-21,Rejected
SUB_0048884,ORD_00407133,STR_002,SKU_0054,SKU_0225,Fruits & Vegetables,Beverages,False,57.0,False,Out of Stock,2024-04-26,Rejected
SUB_0019662,ORD_00164762,STR_006,SKU_0055,SKU_0243,Fruits & Vegetables,Beverages,False,71.0,False,Out of Stock,2023-07-30,Rejected
SUB_0036203,ORD_00301846,STR_009,SKU_0195,SKU_0021,Beverages,Fruits & Vegetables,False,-29.0,False,Out of Stock,2023-12-21,Rejected
SUB_0053624,ORD_00446556,STR_007,SKU_0042,SKU_0034,Fruits & Vegetables,Fruits & Vegetables,True,8.0,True,Out of Stock,2024-06-20,Accepted
SUB_0017690,ORD_00148610,STR_008,SKU_0056,SKU_0294,Fruits & Vegetables,Personal Care,False,209.0,True,Out of Stock,2023-07-09,Accepted
SUB_0052466,ORD_00436550,STR_002,SKU_0323,SKU_0073,Household,Dairy & Eggs,False,-3.0,True,Out of Stock,2024-06-06,Accepted
SUB_0050050,ORD_00416700,STR_001,SKU_0412,SKU_0134,Baby & Kids,Packaged Food,False,-287.0,True,Out of Stock,2024-05-09,Accepted
SUB_0030131,ORD_00251658,STR_009,SKU_0309,SKU_0132,Personal Care,Packaged Food,False,12.0,False,Out of Stock,2023-11-03,Rejected
SUB_0043747,ORD_00364181,STR_010,SKU_0043,SKU_0161,Fruits & Vegetables,Packaged Food,False,-6.0,False,Out of Stock,2024-03-01,Rejected
SUB_0036948,ORD_00308107,STR_005,SKU_0204,SKU_0041,Beverages,Fruits & Vegetables,False,-82.0,False,Out of Stock,2023-12-28,Rejected
SUB_0018592,ORD_00156232,STR_007,SKU_0196,SKU_0437,Beverages,Snacks & Confectionery,False,-139.0,False,Out of Stock,2023-07-19,Rejected
SUB_0006794,ORD_00057279,STR_002,SKU_0103,SKU_0155,Dairy & Eggs,Packaged Food,False,139.0,False,Out of Stock,2023-03-09,Rejected
SUB_0005749,ORD_00048768,STR_002,SKU_0479,SKU_0304,Snacks & Confectionery,Personal Care,False,129.0,False,Damaged,2023-02-26,Rejected
SUB_0037683,ORD_00314039,STR_006,SKU_0349,SKU_0231,Household,Beverages,False,-145.0,True,Out of Stock,2024-01-03,Accepted
SUB_0018695,ORD_00157144,STR_010,SKU_0282,SKU_0001,Personal Care,Fruits & Vegetables,False,45.0,True,Out of Stock,2023-07-20,Accepted
SUB_0030170,ORD_00251948,STR_001,SKU_0441,SKU_0268,Snacks & Confectionery,Personal Care,False,109.0,True,Out of Stock,2023-11-04,Accepted
SUB_0012884,ORD_00108469,STR_007,SKU_0294,SKU_0112,Personal Care,Dairy & Eggs,False,-220.0,True,Damaged,2023-05-14,Accepted
SUB_0023792,ORD_00199737,STR_002,SKU_0120,SKU_0348,Dairy & Eggs,Household,False,173.0,True,Out of Stock,2023-09-13,Accepted
SUB_0029079,ORD_00243201,STR_003,SKU_0348,SKU_0093,Household,Dairy & Eggs,False,-292.0,False,Expired,2023-10-27,Rejected
SUB_0040271,ORD_00335007,STR_009,SKU_0087,SKU_0353,Dairy & Eggs,Household,False,35.0,True,Damaged,2024-01-25,Accepted
SUB_0031126,ORD_00259554,STR_010,SKU_0119,SKU_0056,Dairy & Eggs,Fruits & Vegetables,False,-5.0,False,Out of Stock,2023-11-10,Rejected
SUB_0023147,ORD_00194239,STR_002,SKU_0119,SKU_0195,Dairy & Eggs,Beverages,False,19.0,True,Out of Stock,2023-09-06,Accepted
SUB_0006162,ORD_00052108,STR_006,SKU_0175,SKU_0477,Packaged Food,Snacks & Confectionery,False,78.0,True,Out of Stock,2023-03-02,Accepted
SUB_0043816,ORD_00364715,STR_006,SKU_0472,SKU_0206,Snacks & Confectionery,Beverages,False,70.0,False,Out of Stock,2024-03-02,Rejected
SUB_0047425,ORD_00394735,STR_001,SKU_0135,SKU_0319,Packaged Food,Household,False,89.0,False,Out of Stock,2024-04-10,Rejected
SUB_0050404,ORD_00419673,STR_001,SKU_0351,SKU_0487,Household,Snacks & Confectionery,False,-55.0,True,Out of Stock,2024-05-13,Accepted
SUB_0045591,ORD_00379580,STR_009,SKU_0111,SKU_0164,Dairy & Eggs,Packaged Food,False,126.0,False,Out of Stock,2024-03-21,Rejected
SUB_0023790,ORD_00199722,STR_002,SKU_0323,SKU_0116,Household,Dairy & Eggs,False,3.0,False,Out of Stock,2023-09-13,Rejected
SUB_0045716,ORD_00380710,STR_004,SKU_0170,SKU_0381,Packaged Food,Baby & Kids,False,248.0,True,Out of Stock,2024-03-23,Accepted
SUB_0033082,ORD_00275617,STR_002,SKU_0461,SKU_0159,Snacks & Confectionery,Packaged Food,False,89.0,False,Damaged,2023-11-25,Rejected
SUB_0051961,ORD_00432047,STR_010,SKU_0468,SKU_0267,Snacks & Confectionery,Personal Care,False,44.0,False,Out of Stock,2024-05-30,Rejected
SUB_0029344,ORD_00245436,STR_002,SKU_0166,SKU_0061,Packaged Food,Fruits & Vegetables,False,-74.0,True,Out of Stock,2023-10-29,Accepted
SUB_0012895,ORD_00108523,STR_008,SKU_0362,SKU_0377,Household,Baby & Kids,False,426.0,True,Out of Stock,2023-05-14,Accepted
SUB_0005702,ORD_00048237,STR_007,SKU_0393,SKU_0334,Baby & Kids,Household,False,-606.0,False,Out of Stock,2023-02-25,Rejected
SUB_0034673,ORD_00289005,STR_002,SKU_0419,SKU_0048,Baby & Kids,Fruits & Vegetables,False,-498.0,True,Out of Stock,2023-12-08,Accepted
SUB_0003289,ORD_00028258,STR_008,SKU_0436,SKU_0046,Baby & Kids,Fruits & Vegetables,False,-133.0,False,Damaged,2023-01-30,Rejected
SUB_0046594,ORD_00387882,STR_001,SKU_0238,SKU_0454,Beverages,Snacks & Confectionery,False,-60.0,False,Damaged,2024-04-01,Rejected
SUB_0038748,ORD_00322601,STR_010,SKU_0359,SKU_0200,Household,Beverages,False,19.0,False,Out of Stock,2024-01-12,Rejected
SUB_0022134,ORD_00185712,STR_004,SKU_0165,SKU_0217,Packaged Food,Beverages,False,-99.0,True,Out of Stock,2023-08-26,Accepted
SUB_0011598,ORD_00097857,STR_009,SKU_0489,SKU_0283,Snacks & Confectionery,Personal Care,False,57.0,True,Out of Stock,2023-04-29,Accepted
SUB_0041849,ORD_00348309,STR_007,SKU_0374,SKU_0164,Baby & Kids,Packaged Food,False,-202.0,True,Out of Stock,2024-02-10,Accepted
SUB_0047020,ORD_00391613,STR_002,SKU_0077,SKU_0121,Dairy & Eggs,Dairy & Eggs,True,87.0,True,Out of Stock,2024-04-06,Accepted
SUB_0042106,ORD_00350558,STR_003,SKU_0011,SKU_0253,Fruits & Vegetables,Personal Care,False,-23.0,False,Out of Stock,2024-02-13,Rejected
SUB_0008724,ORD_00073712,STR_002,SKU_0113,SKU_0008,Dairy & Eggs,Fruits & Vegetables,False,-10.0,False,Out of Stock,2023-03-30,Rejected
SUB_0012948,ORD_00108897,STR_004,SKU_0046,SKU_0481,Fruits & Vegetables,Snacks & Confectionery,False,-31.0,False,Damaged,2023-05-15,Rejected
SUB_0003738,ORD_00032164,STR_009,SKU_0250,SKU_0471,Personal Care,Snacks & Confectionery,False,57.0,False,Out of Stock,2023-02-04,Rejected
SUB_0049374,ORD_00411016,STR_009,SKU_0037,SKU_0419,Fruits & Vegetables,Baby & Kids,False,542.0,False,Out of Stock,2024-04-30,Rejected
SUB_0012352,ORD_00103914,STR_003,SKU_0090,SKU_0057,Dairy & Eggs,Fruits & Vegetables,False,8.0,False,Damaged,2023-05-08,Rejected
SUB_0012213,ORD_00102816,STR_009,SKU_0388,SKU_0292,Baby & Kids,Personal Care,False,-272.0,False,Out of Stock,2023-05-06,Rejected
SUB_0029336,ORD_00245360,STR_001,SKU_0228,SKU_0472,Beverages,Snacks & Confectionery,False,-70.0,True,Out of Stock,2023-10-29,Accepted
SUB_0016378,ORD_00138001,STR_006,SKU_0081,SKU_0369,Dairy & Eggs,Household,False,60.0,False,Out of Stock,2023-06-25,Rejected
SUB_0002908,ORD_00024883,STR_005,SKU_0180,SKU_0022,Packaged Food,Fruits & Vegetables,False,-96.0,True,Out of Stock,2023-01-27,Accepted
SUB_0014166,ORD_00119319,STR_002,SKU_0107,SKU_0462,Dairy & Eggs,Snacks & Confectionery,False,-41.0,True,Expired,2023-05-30,Accepted
SUB_0034331,ORD_00286204,STR_009,SKU_0437,SKU_0433,Snacks & Confectionery,Baby & Kids,False,508.0,False,Out of Stock,2023-12-04,Rejected
